id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1463680386784825568,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:43:18.076Z,,52360,0,,true,By,RamiNoodle733,true,Comment Author,RamiNoodle733,true,On,Hippopotamus,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,2026-01-21T23:43:17.694000+00:00,👍 Comment Upvoted,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:43:18.076000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463680316534165681,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:43:01.327Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:43:01.003000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:43:01.327000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463680314818691155,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:43:00.918Z,,6710886,0,,true,User,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:43:00.038000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:43:00.918000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463679666270502923,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:40:26.292Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:40:26.008000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:40:26.292000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463679662072004848,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:40:25.291Z,,6710886,0,,true,User,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:40:24.996000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:40:25.291000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463679473093316609,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:39:40.235Z,,52360,0,,true,By,RamiNoodle733,true,Comment Author,RamiNoodle733,true,On,Megalodon,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,2026-01-21T23:39:39.751000+00:00,👍 Comment Upvoted,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:39:40.235000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463679329689931786,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:39:06.045Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:39:05.716000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:39:06.045000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463679327894769731,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:39:05.617Z,,6710886,0,,true,User,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:38:52.138000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:39:05.617000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463678981093068975,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:37:42.933Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:37:41.807000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:37:42.933000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463678975447535666,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:37:41.587Z,,6710886,0,,true,User,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:37:40.528000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:37:41.587000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463670260447314032,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:03:03.769Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:03:03.486000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:03:03.769000+00:00,false,0,Animal Battle Stats,1446203750204047426
1463670248589889713,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-21T23:03:00.942Z,,4491519,0,,true,Visitor,RamiNoodle733,true,🌐 Location,"Houston, TX, US",,,,,,,,,,,,,,,,,,,2026-01-21T23:02:59.357000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-21T23:03:00.942000+00:00,false,0,Animal Battle Stats,1446203750204047426
