id,activity,application,application_id,attachments,author.avatar,author.bot,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds.0.color,embeds.0.content_scan_version,embeds.0.fields.0.inline,embeds.0.fields.0.name,embeds.0.fields.0.value,embeds.0.fields.1.inline,embeds.0.fields.1.name,embeds.0.fields.1.value,embeds.0.fields.2.inline,embeds.0.fields.2.name,embeds.0.fields.2.value,embeds.0.fields.3.inline,embeds.0.fields.3.name,embeds.0.fields.3.value,embeds.0.fields.4.inline,embeds.0.fields.4.name,embeds.0.fields.4.value,embeds.0.fields.5.inline,embeds.0.fields.5.name,embeds.0.fields.5.value,embeds.0.fields.6.inline,embeds.0.fields.6.name,embeds.0.fields.6.value,embeds.0.fields.7.inline,embeds.0.fields.7.name,embeds.0.fields.7.value,embeds.0.fields.8.inline,embeds.0.fields.8.name,embeds.0.fields.8.value,embeds.0.thumbnail.content_type,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.timestamp,embeds.0.title,embeds.0.type,flags,interaction,mention_channels,mention_everyone,mentions,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1466820249373380694,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:39:59.653Z,,16739072,4,false,Matchup,**Honey Badger** vs **Giant Squid**,true,User,Anonymous,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:39:59.294000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:39:59.653000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466820172001050826,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:39:41.206Z,,16739072,4,false,Matchup,**Peregrine Falcon** vs **Giant Squid**,true,User,Anonymous,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:39:40.964000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:39:41.206000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466820048235659441,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:39:11.698Z,,16739072,4,false,Matchup,**African Elephant** vs **Hippopotamus**,true,User,Anonymous,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:39:11.432000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:39:11.698000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466820023644455045,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:39:05.835Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:39:05.483000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:39:05.835000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819990694002710,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:38:57.979Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Bayonne, NJ, US",true,🕐 Session Duration,1m 42s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:38:57.797000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:38:57.979000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819938806403122,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:38:45.608Z,,16739072,4,false,Matchup,**Cuttlefish** vs **Giraffe**,true,User,Anonymous,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:38:43.086000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:38:45.608000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819563545952296,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:37:16.139Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:37:15.918000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:37:16.139000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819560026935390,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:37:15.300Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,true,📐 Screen,1366x768,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:35:27.950000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:37:15.300000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819559741853717,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:37:15.232Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Bayonne, NJ, US",true,🕐 Session Duration,1m 37s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:37:04.782000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:37:15.232000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819491236413501,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:36:58.899Z,,16739072,4,false,Matchup,**Musk Ox** vs **Bison**,true,User,Anonymous,true,🌐 Location,"Bayonne, NJ, US",true,🖥️ Device,Chrome on Unknown,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:36:58.521000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:36:58.899000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466819107956457729,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-30T15:35:27.518Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Bayonne, NJ, US",true,🕐 Session Duration,12s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-30T15:35:07.651000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-30T15:35:27.518000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466564334011416872,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T22:43:04.676Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/rankings,true,🌐 Location,"Toronto, ON, CA",true,📱 Device,Unknown on macOS,true,📐 Screen,440x956,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T22:43:04.393000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T22:43:04.676000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466564333533270099,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T22:43:04.562Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Toronto, ON, CA",true,📱 Device,Unknown on macOS,true,📐 Screen,440x956,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T22:43:01.300000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T22:43:04.562000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466500038246273211,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T18:27:35.371Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T18:27:34.989000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T18:27:35.371000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466500035737813236,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T18:27:34.773Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T18:27:28.269000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T18:27:34.773000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466486973043834913,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T17:35:40.384Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/rankings,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T17:35:18.838000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T17:35:40.384000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466486906177978408,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T17:35:24.442Z,,4491519,4,true,Visitor,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,📱 Device,Safari on macOS,true,📐 Screen,402x874,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T17:35:04.831000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T17:35:24.442000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466359232600346685,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T09:08:04.689Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/community,true,🌐 Location,"Dubai, DU, AE",true,📱 Device,Safari on macOS,true,📐 Screen,414x896,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T09:08:04.242000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T09:08:04.689000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466359217211445338,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T09:08:01.020Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Dubai, DU, AE",true,📱 Device,Safari on macOS,true,📐 Screen,414x896,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T09:08:00.754000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T09:08:01.020000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466359156003836028,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T09:07:46.427Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Dubai, DU, AE",true,📱 Device,Safari on macOS,true,📐 Screen,414x896,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T09:07:46.074000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T09:07:46.427000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466359154305273867,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T09:07:46.022Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Birmingham, ENG, GB",true,📱 Device,Safari on macOS,true,📐 Screen,430x932,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T09:06:29.261000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T09:07:46.022000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466334257835409469,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:28:50.241Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Pune, MH, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,412x915,true,🌐 Language,en-US,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:28:49.852000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:28:50.241000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332956053475404,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:23:39.872Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Pretoria, GP, ZA",true,📱 Device,Chrome on Linux,true,📐 Screen,384x832,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:23:39.547000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:23:39.872000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332253939306506,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:52.475Z,,16739072,4,false,Matchup,**Megalodon** vs **Hippopotamus**,true,User,Anonymous,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:52.181000+00:00,⚔️ Battle Comparison,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:52.475000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332191633178764,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:37.620Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:37.341000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:37.620000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332186138378306,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:36.310Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/rankings,true,🌐 Location,"Chennai, TN, IN",true,🕐 Session Duration,4s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:36.045000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:36.310000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332170460205229,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:32.572Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/rankings,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:32.265000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:32.572000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332166488068242,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:31.625Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Chennai, TN, IN",true,🕐 Session Duration,2s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:31.326000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:31.625000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332157860384925,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:29.568Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/compare,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:29.379000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:29.568000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332154131779737,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:20:28.679Z,,6710886,4,true,User,Anonymous,true,🔗 Page,/stats,true,🌐 Location,"Chennai, TN, IN",true,🕐 Session Duration,35s,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:20:28.276000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:20:28.679000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466332008237109269,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:19:53.895Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Chennai, TN, IN",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:19:53.608000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:19:53.895000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466331584922648658,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:18:12.969Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/tournament,true,🌐 Location,"Glossop, ENG, GB",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:18:12.688000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:18:12.969000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466331582754193569,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T07:18:12.452Z,,4491519,4,true,Visitor,Anonymous,true,🔗 Page,/,true,🌐 Location,"Glossop, ENG, GB",true,📱 Device,Chrome on Linux,true,📐 Screen,360x780,true,🌐 Language,en-GB,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T07:16:29.937000+00:00,👀 Site Visit,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T07:18:12.452000+00:00,false,0,Animal Battle Stats,1446203750204047426
1466306274877509665,,,,,,true,,0000,0,,1446203750204047426,,0,Animal Battle Stats,,1446204139909550150,,,2026-01-29T05:37:38.584Z,,6710886,4,true,User,RamiNoodle733,true,🔗 Page,/,true,🌐 Location,"Houston, TX, US",true,🕐 Session Duration,7h 14m,,,,,,,,,,,,,,,,,0,0,,,https://images-ext-1.discordapp.net/external/JNVOwhfRcEFw8VgKDMB9KwuZ8MKiLYwmegb7iAnEsqQ/https/animalbattlestats.com/images/icons/icon-192.png,https://animalbattlestats.com/images/icons/icon-192.png,0,2026-01-29T05:37:38.326000+00:00,👋 User Left Site,rich,0,,,false,,,,false,,,,,,,,,2026-01-29T05:37:38.584000+00:00,false,0,Animal Battle Stats,1446203750204047426
